,rouge1,rouge2,rouge3,rougeL,rougeLsum,bertscore_precision,bertscore_recall,bertscore_f1,llm_comment,article,reference,prediction
53,0.7924528301886793,0.46387832699619774,0.3448275862068965,0.5433962264150943,0.5433962264150943,0.7726744413375854,0.8043009042739868,0.788170576095581,"hallucinated facts, missing core",,,
54,0.8213166144200628,0.6876971608832808,0.6158730158730158,0.7398119122257053,0.7398119122257053,0.8716997504234314,0.8885564804077148,0.8800473809242249,"['missing core', 'irrelevant fluff']","Ưu đãi áp dụng cho thời gian nghỉ từ nay đến hết 31/12 tại 23 khách sạn, khu nghỉ dưỡng thuộc tập đoàn Fusion tại Việt Nam và Thái Lan. Hội viênfusionlifecòn được hưởng nhiều lợi ích gồm: giảm giá ẩm thực và spa đến 25%, tín dụng lưu trí, đồ uống không cồn miễn phí, dịch vụ trả phòng muộn đến 14h và nâng cấp hạng phòng tùy tình trạng. Chương trình hội viên fusionlife ra mắt đánh dấu bước ngoặt quan trọng trong chiến lược phát triển của tập đoàn, bên cạnh gia tăng số lượng các khu nghỉ dưỡng và khách sạn ở châu Á. Fusion mong muốn gia tăng kết nối, lan tỏa phong cách sống khỏe mạnh thông qua loạt ưu đặc quyền. Ông David Roberts, Tổng giám đốc vận hành của tập đoàn cho biết chương trình chăm sóc khách hàng thân thiết fusionlife là bước tiến nhằm đáp ứng nhu cầu các du khách thường xuyên trở lại các khách sạn, khu nghỉ dưỡng của Fusion. 'Chúng tôi muốn tri ân khách hàng bằng cách mang đến nhiều quyền lợi tối ưu cùng trải nghiệm độc đáo tại địa phương, giúp du khách có cơ hội khám phá các điểm đến mới với tư cách là hội viên fusionlife', ông Roberst nói. Là một trong những tập đoàn tiên phong ở lĩnh vực du lịch nghỉ dưỡng kết hợp chăm sóc sức khỏe 'Wellness', Fusion hiện quản lý, vận hành hơn 23 khách sạn và khu nghỉ dưỡng. Đơn vị sở hữu bộ sưu tập các thương hiệu đa dạng tại Việt Nam và Thái Lan. Đơn cử như các khu nghỉ dưỡng nằm dọc theo bờ biển nổi tiếng của Việt Nam như Fusion Resort Cam Ranh, Fusion Resort & Villas Đà Nẵng, Maia Resort Quy Nhơn... Chuỗi khách sạn ở thành phố lớn như Fusion Original Saigon Centre, Fusion Suites Sài Gòn... cũng được nhiều chuyên gia, doanh nhân HIIVE by fusion yêu thích. Ngoài ra còn có các khách sạn, khu nghỉ dưỡng mang thương hiệu Glow hotels tại các vị trí đắc địa ở Thái Lan... cũng thu hút đông đảo du khách trong nước lẫn quốc tế hàng năm. Á Hiên Fusionlife mang đến loạt trải nghiệm chất lượng cùng cơ hội nhận loạt đặc quyền cho các thành viên. Xem thêm thông tin chi tiết về chương trình hội viên fusionlife và đăng ký tham giatại đây.","Chương trình hội viên Fusionlife được ra mắt với mục tiêu mang đến trải nghiệm độc đáo và nhiều quyền lợi cho khách hàng. Fusion là một trong những tập đoàn tiên phong trong lĩnh vực du lịch nghỉ dưỡng kết hợp chăm sóc sức khỏe ""Wellness"". Hiện tại, họ sở hữu hơn 23 khách sạn và khu nghỉ dưỡng tại Việt Nam và Thái Lan, bao gồm các thương hiệu như Glow hotels. Chương trình hội viên Fusionlife mang đến nhiều lợi ích, bao gồm giảm giá ẩm thực và spa, tín dụng lưu trí, đồ uống không cồn miễn phí, dịch vụ trả phòng muộn và nâng cấp hạng phòng tùy tình trạng.","<pad> Fusion là một trong những tập đoàn tiên phong ở lĩnh vực du lịch nghỉ dưỡng kết hợp chăm sóc sức khỏe ""Wellness"" tại Việt Nam và Thái Lan. Chương trình hội viênfusionlife được hưởng nhiều lợi ích như giảm giá ẩm thực, spa đến 25%, tín dụng lưu trí, đồ uống không cồn miễn phí, dịch vụ trả phòng muộn đến 14h và nâng cấp hạng phòng tùy tình trạng.</s>"
55,0.7331536388140161,0.5149051490514904,0.37057220708446864,0.40970350404312667,0.40970350404312667,0.793101966381073,0.7739848494529724,0.783426821231842,"['hallucinated facts', 'greater phrasing']",,,
56,0.7484662576687118,0.46296296296296297,0.3913043478260869,0.558282208588957,0.558282208588957,0.7843196988105774,0.8093270063400269,0.7966271042823792,['lesser detail'],,,
57,0.7901234567901234,0.5279503105590062,0.44375,0.6111111111111112,0.6111111111111112,0.8170240521430969,0.8452222943305969,0.8308840394020081,"['hallucinated facts', 'missing core']",,,
58,0.7508771929824563,0.5441696113074205,0.4626334519572953,0.5894736842105263,0.5894736842105263,0.8346813321113586,0.8352147340774536,0.8349478840827942,['hallucinated facts'],,,
59,0.8303030303030303,0.573170731707317,0.4539877300613497,0.606060606060606,0.606060606060606,0.8065860271453857,0.8355743885040283,0.820824384689331,"hallucinated facts, missing core",,,
60,0.8498168498168499,0.7232472324723247,0.6617100371747212,0.7399267399267401,0.7399267399267401,0.8789116144180298,0.8862659931182861,0.8825734853744507,lesser detail,,,
61,0.7744360902255638,0.5530303030303031,0.42748091603053434,0.5488721804511277,0.5488721804511277,0.7946617603302002,0.823223352432251,0.8086904287338257,['lesser detail'],,,
62,0.7664233576642335,0.5220588235294117,0.36296296296296293,0.5182481751824817,0.5182481751824817,0.7758131623268127,0.7933285236358643,0.7844731211662292,hallucinated facts,"'The Blossom' được khách sạn Pullman Saigon Centre thiết kế cho những đôi tìm kiếm trải nghiệm sang trọng, lãng mạn nhưng vẫn thân thiện môi trường, gần gũi thiên nhiên. Gói ưu đãi trọn gói tiệc cưới cao cấp cho chủ đề 'xanh' tại đây đang có giá chỉ từ 1,2 triệu đồng một khách. Nhiều đặc quyền đi kèm áp dụng cho tiệc tối đa 250 khách. Cụ thể, gói đặt tiệc toàn diện gồm thực đơn cưới 7 món, do bếp trưởng người Pháp Laurent Combey thiết kế. Ông có đến 30 năm kinh nghiệm làm việc tại nhiều quốc gia. Menu sử dụng các nguyên liệu theo mùa được tuyển chọn kỹ lưỡng từ địa phương, có lựa chọn ăn chay và thuần chay kèm thức uống gồm bia và nước ngọt không giới hạn trong hai giờ. Cô dâu và chú rể được phục vụ bữa ăn nhẹ, miễn phí một đêm nghỉ tại hạng phòng cao cấp Executive Suite kèm bữa sáng buffet cho hai người. Pullman Saigon Centre còn tặng thêm bánh cưới 5 tầng, tháp rượu champagne cùng hai chai vang sủi. Ban nhạc acoustic biểu diễn miễn phí trong một giờ và MC tiếng Việt trong 30 phút. Về không gian, nhà hàng có đội ngũ trang trí theo yêu cầu chủ tiệc. Khu vực tiền chức năng rộng 300 m2 với ánh sáng tự nhiên qua cửa sổ kính, mang đến không gian lý tưởng cho các đôi thích phong cách tối giản, thoáng đãng. Tiệc cưới diễn ra tại phòng lớn Grand Ballroom với trần cao 4,2 m và cửa sổ kính lớn sát trần. Để nâng cao hiệu quả sử dụng năng lượng, phòng tiệc sử dụng bóng LED hiện đại xuyên suốt, đảm bảo không khí ấm áp với tác động môi trường tối thiểu. Hoa tươi trang trí trong đám cưới được ưu tiên chọn từ địa phương, giúp giảm lượng khí thải do vận chuyển. 'Với các yếu tố trên, ưu đãi cưới 'xanh' The Blossom của khách sạn Pullman Saigon Centre là lựa chọn lý tưởng, đáng cân nhắc cho các đôi đang tìm kiếm địa điểm tổ chức sang trọng, thân thiện môi trường', ông Benjamin Castel, Tổng quản lý khách sạn Pullman Saigon Centre cho biết. Á Hiên","Khách sạn Pullman Saigon Centre đã giới thiệu gói ưu đãi trọn gói tiệc cưới ""The Blossom"" cho những đôi tìm kiếm trải nghiệm sang trọng, lãng mạn và thân thiện môi trường. Gói ưu đãi này bao gồm thực đơn cưới 7 món, bữa ăn nhẹ miễn phí, một đêm nghỉ tại phòng Executive Suite, bánh cưới 5 tầng, và các đặc quyền khác. Khách sạn này cũng ưu tiên sử dụng nguyên liệu địa phương, giảm thiểu khí thải và sử dụng bóng LED tiết kiệm năng lượng.","<pad> Khách sạn Pullman Saigon Centre đã giới thiệu gói ưu đãi trọn gói tiệc cưới cao cấp cho chủ đề ""xanh"" tại đây đang có giá chỉ từ 1,2 triệu đồng một khách. Gói ưu đãi này bao gồm thực đơn cưới 7 món và bữa ăn nhẹ, miễn phí các nguyên liệu khác như bếp trưởng người Pháp Laurent Combey thiết kế. Phòng lớn Grand Ballroom cũng được sử dụng bóng LED hiện đại xuyên suốt để giảm lượng khí thải do vận chuyển.</s>"
63,0.7235494880546075,0.46735395189003437,0.35294117647058826,0.47098976109215007,0.47098976109215007,0.7857908606529236,0.7692553997039795,0.7774352431297302,hallucinated facts,,,
64,0.8431372549019608,0.7171052631578947,0.6490066225165563,0.6993464052287581,0.6993464052287581,0.8730878829956055,0.8631768226623535,0.8681040406227112,"['missing detail', 'wrong events']",,,
65,0.7473684210526316,0.5212765957446808,0.41935483870967744,0.5473684210526316,0.5473684210526316,0.8349734544754028,0.8470097780227661,0.8409485816955566,['hallucinated facts'],,,
66,0.8921282798833821,0.7272727272727273,0.6312684365781711,0.7871720116618076,0.7871720116618076,0.8742985129356384,0.8903471827507019,0.8822498321533203,hallucinated facts,,,
67,0.7157190635451505,0.5791245791245792,0.49491525423728816,0.5016722408026756,0.5016722408026756,0.8361476063728333,0.7970795631408691,0.8161463737487793,"wrong events, greater phrasing",,,
68,0.7847222222222222,0.6013986013986014,0.5633802816901409,0.6319444444444445,0.6319444444444445,0.8591834902763367,0.8883640766143799,0.8735301494598389,['lesser detail'],,,
69,0.8584686774941995,0.662004662004662,0.5761124121779859,0.654292343387471,0.654292343387471,0.8506965041160583,0.8634006381034851,0.8570014834403992,"['less detail', 'hallucinated facts']",,,
70,0.7157190635451506,0.37710437710437716,0.23728813559322035,0.3678929765886288,0.3678929765886288,0.7319841384887695,0.7201446890830994,0.726016104221344,lesser detail,,,
71,0.7863777089783281,0.5233644859813085,0.37617554858934166,0.4643962848297214,0.4643962848297214,0.7464482188224792,0.8125017285346985,0.778075635433197,"['hallucinated facts', 'greater phrasing']",,,
72,0.7523510971786834,0.49211356466876965,0.40634920634920635,0.5768025078369906,0.5768025078369906,0.7669126987457275,0.7944812774658203,0.7804535627365112,"[[False], [True]]",,,
73,0.8076923076923076,0.7032258064516128,0.6688311688311688,0.75,0.75,0.896133542060852,0.876552939414978,0.8862351179122925,['missing core'],,,
74,0.6788321167883211,0.2647058823529412,0.11111111111111112,0.38686131386861317,0.38686131386861317,0.7036311030387878,0.7045927047729492,0.7041115760803223,['lesser detail'],,,
75,0.6687898089171975,0.35897435897435903,0.25806451612903225,0.3949044585987261,0.3949044585987261,0.6908969283103943,0.7153427600860596,0.7029073238372803,"hallucinated facts, missing core",,,
76,0.7547169811320755,0.4113924050632911,0.2229299363057325,0.4088050314465409,0.4088050314465409,0.7851427793502808,0.813671350479126,0.7991525530815125,"['missing details', 'hallucinated facts']",,,
77,0.6952789699570816,0.4848484848484848,0.43668122270742354,0.5579399141630902,0.5579399141630902,0.7569260597229004,0.7839655876159668,0.7702085971832275,"['missing core', 'irrelevant fluff']",,,
78,0.8436363636363636,0.7032967032967034,0.6273062730627306,0.749090909090909,0.749090909090909,0.8255935907363892,0.8447461128234863,0.8350600004196167,lesser detail,"Kế thừa tinh hoa của điểm đến di sản và mong muốn tái hiện hơi thở của thương cảng Vân Đồn sầm uất một thời, Angsana Quan Lạn có lối thiết kế hiện đại kết hợp nét chấm phá của văn hóa Bắc Bộ. Nét đẹp của những làng nghề truyền thống được tái hiện khéo léo trong kiến trúc khu nghỉ dưỡng. Bên cạnh đó là phong cách bài trí mang du khách gần gũi hơn với đời sống bản địa cũng như không gian thiên nhiên đẹp hoang sơ. Khu nghỉ dưỡng cung cấp 156 phòng nghỉ được trang bị hiện đại, tất cả phòng đều có bồn tắm và ban công riêng. Ẩm thực đa dạng mang đậm hương vị Việt Nam với nhà hàng và quầy bar phóng tầm mắt ra Vịnh Bắc Bộ hay buổi hoàng hôn sau dãy núi Trà Bản. Tiện nghi và dịch vụ tại đây cũng được đầu tư bài bản mang đến cho du khách trải nghiệm giải trí đầy đủ, như đường trượt mạo hiểm ven biển tích hợp trong khu nghỉ dưỡng, hồ bơi chân mây, Angsana Spa với khu vực tắm khoáng kiểu Nhật, hồ bơi bốn mùa và sân golf mini tầng thượng, trung tâm thể thao dưới nước hay chương trình 101 hoạt động lý thú. Cơ sở vật chất cho dịch vụ hội họp cũng là điểm nổi bật của Angsana Quan Lạn với sảnh yến tiệc không cột chắn cao 6,6 mét, khu vực tổ chức sự kiện ngoài trời hay không gian phòng họp quy mô nhỏ. Song song, hệ thống âm thanh ánh sáng được đầu tư hiện đại gồm màn hình Led 27 m2 và trải nghiệm xu hướng hội họp trực tuyến. Tại sự kiện ra mắt, ông Karim Klaa - Tổng quản lý khu nghỉ dưỡng chia sẻ: 'Angsana vui mừng khi đặt dấu chân đến hòn đảo hoang sơ với thiên nhiên trong lành và bề dày lịch sử đáng kinh ngạc'. Cũng theo vị tổng quản lý, từng là thương cảng đầu tiên từ xa xưa, Quan Lạn đã sẵn sàng ghi dấu trên bản đồ du lịch với sự ra mắt của khu nghỉ dưỡng Angsana Quan Lan. Nơi đây chắc chắn sẽ thu hút những du khách sành điệu đang tìm kiếm một điểm đến mới lạ và độc đáo. Với lời cam kết chất lượng dịch vụ đẳng cấp quốc tế, Angsana Quan Lạn hứa hẹn trở thành điểm đến lý tưởng tiếp theo vận hành bởi Banyan Group, phù hợp với đa dạng nhóm du khách từ gia đình, cặp đôi, đội nhóm, cá nhân cho đến hội họp, sự kiện. Angsanasở hữu những điểm đến hấp dẫn trên khắp thế giới. Mỗi khách sạn được thiết kế riêng với các phòng nghỉ cao cấp rộng rãi, phong cách, phù hợp cho các cặp đôi, gia đình hay nhóm bạn bè. Banyan Group là tập đoàn khách sạn toàn cầu. Danh mục phong phú của tập đoàn bao gồm hơn 70 khách sạn và khu nghỉ dưỡng, hơn 60 spa và cửa hàng,14 khu căn hộ mang thương hiệu tại hơn 20 quốc gia. Với 12 thương hiệu toàn cầu, nổi bật là thương hiệu chủ đạo Banyan Tree, mỗi thương hiệu của tập đoàn đều mang đến sự khác biệt nhưng được hợp nhất với chương trình thành viên trải nghiệm withBanyan. Triết lý sáng lập 'Quan tâm đến môi trường, trao quyền cho con người' được thể hiện thông qua Quỹ Toàn cầu Banyan và Học viện Banyan. Banyan Group cam kết duy trì vai trò là tổ chức ủng hộ hàng đầu cho du lịch bền vững, tập trung vào du lịch tái tạo và các chương trình đổi mới nhằm nâng cao trải nghiệm khách hàng. Thế Đan Truy cậptại đâyđể biết thêm thông tin về điểm đến di sản của thiên nhiên và văn hóa bản địa qua những trải nghiệm nghỉ dưỡng tại Angsana Quan Lạn.","Angsana Quan Lạn là một khu nghỉ dưỡng hiện đại mang phong cách Bắc Bộ, tái hiện nét đẹp của những làng nghề truyền thống và không gian thiên nhiên hoang sơ của hòn đảo Quan Lạn. Khu nghỉ dưỡng cung cấp 156 phòng nghỉ hiện đại, hồ bơi chân mây, Angsana Spa và sân golf mini, phục vụ du khách với trải nghiệm giải trí đầy đủ. Angsana Quan Lạn cũng có các tiện nghi và dịch vụ như đường trượt mạo hiểm, trung tâm thể thao dưới nước và chương trình 101 hoạt động lý thú. Khu nghỉ dưỡng này hứa hẹn trở thành điểm đến lý tưởng cho du khách tìm kiếm một trải nghiệm nghỉ dưỡng độc đáo và chất lượng dịch vụ đẳng cấp quốc tế.","<pad> Angsana Quan Lạn là một điểm đến lý tưởng cho du khách, tái hiện nét đẹp của những làng nghề truyền thống Bắc Bộ. Khu nghỉ dưỡng cung cấp 156 phòng nghỉ được trang bị hiện đại với các tiện nghi như đường trượt mạo hiểm ven biển và sân golf mini tầng thượng, trung tâm thể thao dưới nước hay chương trình 101 hoạt động lý thú. Mục tiêu của công ty bao gồm màn hình Led 27 m2, trải nghiệm xu hướng hội họp trực tuyến để thu hút sự chú ý lớn trong cộng đồng gia đình.</s>"
79,0.6634615384615384,0.48543689320388356,0.4019607843137255,0.4134615384615385,0.4134615384615385,0.7734578847885132,0.8201979398727417,0.7961425185203552,"['missing core', 'irrelevant fluff']",,,
80,0.7009345794392523,0.4528301886792453,0.3523809523809524,0.5700934579439252,0.5700934579439252,0.7689716815948486,0.8293861746788025,0.7980371117591858,['lesser detail'],,,
81,0.8571428571428571,0.7245508982035928,0.674698795180723,0.7202380952380952,0.7202380952380952,0.8632802963256836,0.8776065707206726,0.8703844547271729,['hallucinated facts'],,,
82,0.7807807807807806,0.5438066465256798,0.45592705167173253,0.5465465465465466,0.5465465465465466,0.8154505491256714,0.775269627571106,0.794852614402771,"['hallucinated facts', 'missing core']",,,
83,0.8402061855670103,0.7305699481865284,0.6875,0.6804123711340205,0.6804123711340205,0.8501098155975342,0.8251243829727173,0.8374307751655579,hallucinated facts,,,
84,0.8283378746594005,0.6684931506849314,0.6005509641873278,0.7247956403269755,0.7247956403269755,0.865385890007019,0.8565337061882019,0.8609370589256287,"missing core,hallucinated facts",,,
85,0.7424749163879597,0.6464646464646464,0.5898305084745763,0.6956521739130433,0.6956521739130433,0.8707446455955505,0.830553412437439,0.8501743674278259,['hallucinated facts'],,,
86,0.761467889908257,0.46296296296296297,0.28971962616822433,0.4862385321100917,0.4862385321100917,0.7875662446022034,0.8160555958747864,0.8015578985214233,['missing core'],,,
87,0.8266666666666667,0.46636771300448426,0.2986425339366516,0.4622222222222222,0.4622222222222222,0.7949057817459106,0.8027732372283936,0.7988201975822449,"hallucinated facts, greater phrasing",,,
88,0.6761363636363636,0.5771428571428571,0.5229885057471265,0.5852272727272727,0.5852272727272727,0.7895728349685669,0.7771964073181152,0.7833357453346252,"['wrong events', 'greater phrasing']",,,
89,0.8060453400503778,0.5873417721518988,0.4631043256997456,0.5944584382871536,0.5944584382871536,0.8394133448600769,0.8327685594558716,0.8360777497291565,"['wrong events', 'greater phrasing']",,,
90,0.871536523929471,0.7949367088607595,0.7633587786259541,0.8362720403022669,0.8362720403022669,0.9205676317214966,0.9071395397186279,0.913804292678833,['lesser detail'],,,
91,0.6945606694560669,0.5063291139240507,0.425531914893617,0.5355648535564854,0.5355648535564854,0.7898329496383667,0.8151874542236328,0.8023099303245544,['lesser detail'],,,
92,0.851851851851852,0.766355140186916,0.7264150943396227,0.8240740740740741,0.8240740740740741,0.859807550907135,0.8949933052062988,0.8770477175712585,['less detail'],,,
93,0.8043478260869564,0.6131386861313869,0.551470588235294,0.5869565217391305,0.5869565217391305,0.7936097383499146,0.7911094427108765,0.7923576235771179,"missing core, hallucinated facts",,,
94,0.7393364928909952,0.4210526315789474,0.251207729468599,0.39810426540284355,0.39810426540284355,0.758154034614563,0.7600858211517334,0.7591186761856079,['less detail'],,,
95,0.7552447552447552,0.47183098591549294,0.34751773049645385,0.48951048951048953,0.48951048951048953,0.7633442282676697,0.7907518744468689,0.7768063545227051,"hallucinated facts, wrong events",,,
96,0.6883720930232559,0.48826291079812206,0.3791469194312796,0.5116279069767441,0.5116279069767441,0.796282172203064,0.7854483127593994,0.7908281683921814,"hallucinated facts, greater phrasing",,,
97,0.7917888563049854,0.5781710914454277,0.4807121661721068,0.5689149560117301,0.5689149560117301,0.8028187155723572,0.819054901599884,0.810855507850647,"hallucinated facts,greater phrasing",,,
98,0.7500000000000001,0.6054421768707484,0.5342465753424659,0.6216216216216216,0.6216216216216216,0.8650694489479065,0.8403167724609375,0.8525134921073914,hallucinated facts,,,
99,0.7756653992395438,0.5134099616858238,0.4015444015444015,0.4866920152091255,0.4866920152091255,0.7898575067520142,0.8096015453338623,0.7996076941490173,lesser detail,,,
